time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,label
2.558029,1.4753,0.2428,1.7006,-4.1214,-1.1353,1.9452,-89.2313,-11.475,-21.0938,
2.57248,1.4753,0.2428,1.7006,-5.543,-2.2815,3.1069,-89.2313,-11.475,-21.0938,
2.573631,1.8354,0.4371,3.0794,-5.543,-2.2815,3.1069,-89.2313,-11.475,-21.0938,
2.575077,1.8354,0.4371,3.0794,-5.543,-2.2815,3.1069,-89.2313,-11.475,-21.0938,
2.594126,1.9368,0.62,3.9359,-5.543,-2.2815,3.1069,-89.2313,-11.475,-21.0938,
2.616265,1.9368,0.62,3.9359,-5.543,-2.2815,3.1069,-88.7812,-10.2,-21.4125,
2.61867,2.0315,0.942,3.9879,-5.543,-2.2815,3.1069,-88.7812,-10.2,-21.4125,
2.631727,2.0315,0.942,3.9879,-5.543,-2.2815,3.1069,-88.7812,-10.2,-21.4125,
2.633534,1.6798,1.1108,3.4768,-5.543,-2.2815,3.1069,-88.7812,-10.2,-21.4125,
2.648722,1.6798,1.1108,3.4768,-1.7203,-1.6603,0.5853,-88.7812,-10.2,-21.4125,
2.659551,1.1758,1.0825,2.8348,-1.7203,-1.6603,0.5853,-88.7812,-10.2,-21.4125,
2.675213,1.1758,1.0825,2.8348,-1.7203,-1.6603,0.5853,-88.2938,-10.3875,-21.8438,
2.677852,0.9537,0.8878,2.2966,-1.7203,-1.6603,0.5853,-88.2938,-10.3875,-21.8438,
2.685723,0.8555,0.6239,1.9761,-1.7203,-1.6603,0.5853,-88.2938,-10.3875,-21.8438,
2.687946,0.8555,0.6239,1.9761,-1.7203,-1.6603,0.5853,-88.2938,-10.3875,-21.8438,
2.704096,0.8555,0.6239,1.9761,2.4858,1.4141,-1.5893,-88.2938,-10.3875,-21.8438,
2.710165,0.6992,0.3882,1.4758,2.4858,1.4141,-1.5893,-88.2938,-10.3875,-21.8438,
2.725763,0.495,0.2128,1.0309,2.4858,1.4141,-1.5893,-88.2938,-10.3875,-21.8438,
2.742441,0.3015,0.0946,0.7019,2.4858,1.4141,-1.5893,-88.2938,-10.3875,-21.8438,
2.745627,0.3015,0.0946,0.7019,2.4858,1.4141,-1.5893,-88.2938,-10.3875,-21.8438,
2.755885,0.3015,0.0946,0.7019,2.4858,1.4141,-1.5893,-88.2375,-11.0813,-22.2188,
2.767215,0.3015,0.0946,0.7019,3.9986,1.8165,-2.5161,-88.2375,-11.0813,-22.2188,
2.769857,0.0515,0.0159,0.3689,3.9986,1.8165,-2.5161,-88.2375,-11.0813,-22.2188,
2.792567,-0.1598,-0.0222,0.1143,3.9986,1.8165,-2.5161,-88.2375,-11.0813,-22.2188,
2.80017,-0.1598,-0.0222,0.1143,3.9986,1.8165,-2.5161,-88.2375,-11.0813,-22.2188,
2.801994,-0.2602,-0.0107,-0.1116,3.9986,1.8165,-2.5161,-88.2375,-11.0813,-22.2188,
2.81663,-0.2602,-0.0107,-0.1116,3.9986,1.8165,-2.5161,-88.3313,-11.4563,-22.4438,
2.836822,-0.3669,0.0212,-0.3427,3.9986,1.8165,-2.5161,-88.3313,-11.4563,-22.4438,
2.838313,-0.3669,0.0212,-0.3427,3.4837,1.0113,-2.1085,-88.3313,-11.4563,-22.4438,
2.856629,-0.4502,0.0787,-0.5072,3.4837,1.0113,-2.1085,-88.3313,-11.4563,-22.4438,
2.859512,-0.504,0.1212,-0.5326,3.4837,1.0113,-2.1085,-88.3313,-11.4563,-22.4438,
2.862195,-0.504,0.1212,-0.5326,3.4837,1.0113,-2.1085,-88.3313,-11.4563,-22.4438,
2.875492,-0.5756,0.1275,-0.4932,3.4837,1.0113,-2.1085,-88.3313,-11.4563,-22.4438,
2.878065,-0.5756,0.1275,-0.4932,3.4837,1.0113,-2.1085,-88.725,-11.7563,-22.3313,
2.893675,-0.5756,0.1275,-0.4932,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.914602,-0.5756,0.1275,-0.4932,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.916207,-0.6164,0.1344,-0.5428,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.918372,-0.5992,0.1612,-0.621,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.955188,-0.5426,0.1759,-0.6838,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.957118,-0.4715,0.17,-0.7065,0.8685,1.0618,-0.821,-88.725,-11.7563,-22.3313,
2.959001,-0.4715,0.17,-0.7065,0.8685,1.0618,-0.821,-89.4,-12.0563,-22.5,
2.970823,-0.4715,0.17,-0.7065,-1.2209,0.0852,0.6374,-89.4,-12.0563,-22.5,
2.972962,-0.419,0.1199,-0.6418,-1.2209,0.0852,0.6374,-89.4,-12.0563,-22.5,
2.975209,-0.419,0.1199,-0.6418,-1.2209,0.0852,0.6374,-89.4,-12.0563,-22.5,
2.992203,-0.3584,0.0411,-0.5225,-1.2209,0.0852,0.6374,-89.4,-12.0563,-22.5,
3.015584,-0.3584,0.0411,-0.5225,-1.2209,0.0852,0.6374,-90.0938,-12.2625,-22.875,
3.018441,-0.2375,0.0056,-0.3794,-1.2209,0.0852,0.6374,-90.0938,-12.2625,-22.875,
3.026235,-0.2375,0.0056,-0.3794,-1.2209,0.0852,0.6374,-90.0938,-12.2625,-22.875,
3.027942,-0.0464,-0.0007,-0.2907,-1.2209,0.0852,0.6374,-90.0938,-12.2625,-22.875,
3.031116,-0.0464,-0.0007,-0.2907,-3.8644,-0.9654,1.6297,-90.0938,-12.2625,-22.875,
3.059086,0.3919,0.0278,0.0198,-3.8644,-0.9654,1.6297,-90.0938,-12.2625,-22.875,
3.077168,0.9146,-0.0442,1.0207,-3.8644,-0.9654,1.6297,-90.0938,-12.2625,-22.875,
3.080764,0.9146,-0.0442,1.0207,-3.8644,-0.9654,1.6297,-90.7875,-12.2625,-23.4188,
3.087286,0.9146,-0.0442,1.0207,-3.8644,-0.9654,1.6297,-90.7875,-12.2625,-23.4188,
3.089111,1.1211,-0.0889,2.6164,-3.8644,-0.9654,1.6297,-90.7875,-12.2625,-23.4188,
3.102471,1.1211,-0.0889,2.6164,-5.8658,-2.8812,1.7829,-90.7875,-12.2625,-23.4188,
3.127942,1.3441,0.14,3.2789,-5.8658,-2.8812,1.7829,-90.7875,-12.2625,-23.4188,
3.131604,1.5083,0.3161,3.3522,-5.8658,-2.8812,1.7829,-90.7875,-12.2625,-23.4188,
3.14037,1.5083,0.3161,3.3522,-5.8658,-2.8812,1.7829,-90.7875,-12.2625,-23.4188,
3.141828,1.3861,0.4776,3.574,-5.8658,-2.8812,1.7829,-90.7875,-12.2625,-23.4188,
3.155365,1.3861,0.4776,3.574,-5.8658,-2.8812,1.7829,-91.4062,-12.975,-23.5312,
3.158577,1.3861,0.4776,3.574,-2.0086,-1.4621,0.4759,-91.4062,-12.975,-23.5312,
3.192606,1.0529,0.6,3.3222,-2.0086,-1.4621,0.4759,-91.4062,-12.975,-23.5312,
3.194676,0.7781,0.6205,2.7168,-2.0086,-1.4621,0.4759,-91.4062,-12.975,-23.5312,
3.215614,0.7781,0.6205,2.7168,-2.0086,-1.4621,0.4759,-92.0063,-13.8375,-23.9438,
3.217489,0.6432,0.3972,1.9512,-2.0086,-1.4621,0.4759,-92.0063,-13.8375,-23.9438,
3.218893,0.6432,0.3972,1.9512,-2.0086,-1.4621,0.4759,-92.0063,-13.8375,-23.9438,
3.252367,0.5245,0.2751,1.5215,-2.0086,-1.4621,0.4759,-92.0063,-13.8375,-23.9438,
3.253788,0.5245,0.2751,1.5215,2.3424,1.7511,-0.8456,-92.0063,-13.8375,-23.9438,
3.258764,0.3726,0.1915,1.1005,2.3424,1.7511,-0.8456,-92.0063,-13.8375,-23.9438,
3.272013,0.3726,0.1915,1.1005,2.3424,1.7511,-0.8456,-92.0063,-13.8375,-23.9438,
3.273132,0.255,0.149,0.7739,2.3424,1.7511,-0.8456,-92.0063,-13.8375,-23.9438,
3.275077,0.255,0.149,0.7739,2.3424,1.7511,-0.8456,-92.1,-14.2125,-24.6938,
3.312253,0.1234,0.1409,0.4349,2.3424,1.7511,-0.8456,-92.1,-14.2125,-24.6938,
3.316396,0.1234,0.1409,0.4349,4.0127,1.8463,-1.4827,-92.1,-14.2125,-24.6938,
3.326615,-0.0525,0.1387,0.1163,4.0127,1.8463,-1.4827,-92.1,-14.2125,-24.6938,
3.330147,-0.0525,0.1387,0.1163,4.0127,1.8463,-1.4827,-92.1,-14.2125,-24.6938,
3.332847,-0.1886,0.1617,-0.1634,4.0127,1.8463,-1.4827,-92.1,-14.2125,-24.6938,
3.354796,-0.2753,0.2106,-0.4024,4.0127,1.8463,-1.4827,-92.1,-14.2125,-24.6938,
3.356355,-0.2753,0.2106,-0.4024,4.0127,1.8463,-1.4827,-92.25,-14.2313,-25.725,
3.387579,-0.2753,0.2106,-0.4024,2.982,1.222,-1.3181,-92.25,-14.2313,-25.725,
3.389495,-0.2753,0.2106,-0.4024,2.982,1.222,-1.3181,-92.25,-14.2313,-25.725,
3.390419,-0.3589,0.245,-0.5228,2.982,1.222,-1.3181,-92.25,-14.2313,-25.725,
3.392261,-0.4214,0.2484,-0.5274,2.982,1.222,-1.3181,-92.25,-14.2313,-25.725,
3.41639,-0.4214,0.2484,-0.5274,2.982,1.222,-1.3181,-92.5125,-14.2875,-26.9063,
3.418885,-0.4822,0.2438,-0.555,2.982,1.222,-1.3181,-92.5125,-14.2875,-26.9063,
3.4415,-0.5213,0.2313,-0.5993,2.982,1.222,-1.3181,-92.5125,-14.2875,-26.9063,
3.444824,-0.5213,0.2313,-0.5993,2.982,1.222,-1.3181,-92.5125,-14.2875,-26.9063,
3.446464,-0.5213,0.2313,-0.5993,0.2524,0.5163,-0.408,-92.5125,-14.2875,-26.9063,
3.449132,-0.5216,0.2025,-0.5787,0.2524,0.5163,-0.408,-92.5125,-14.2875,-26.9063,
3.475981,-0.5216,0.2025,-0.5787,0.2524,0.5163,-0.408,-92.5875,-14.4938,-27.8813,
3.483418,-0.4727,0.1864,-0.5413,0.2524,0.5163,-0.408,-92.5875,-14.4938,-27.8813,
3.495143,-0.4094,0.1644,-0.5089,0.2524,0.5163,-0.408,-92.5875,-14.4938,-27.8813,
3.500408,-0.4094,0.1644,-0.5089,0.2524,0.5163,-0.408,-92.5875,-14.4938,-27.8813,
3.501661,-0.3628,0.1542,-0.4715,0.2524,0.5163,-0.408,-92.5875,-14.4938,-27.8813,
3.518312,-0.3628,0.1542,-0.4715,-1.9579,-0.7316,0.8497,-92.5875,-14.4938,-27.8813,
3.525732,-0.3,0.1471,-0.3506,-1.9579,-0.7316,0.8497,-92.5875,-14.4938,-27.8813,
3.545058,-0.1959,0.1385,-0.0318,-1.9579,-0.7316,0.8497,-92.5875,-14.4938,-27.8813,
3.55564,-0.1959,0.1385,-0.0318,-1.9579,-0.7316,0.8497,-92.85,-14.4188,-28.8375,
3.557679,0.1182,0.1476,0.566,-1.9579,-0.7316,0.8497,-92.85,-14.4188,-28.8375,
3.559375,0.1182,0.1476,0.566,-1.9579,-0.7316,0.8497,-92.85,-14.4188,-28.8375,
3.575854,0.1182,0.1476,0.566,-4.1244,-2.3715,1.8446,-92.85,-14.4188,-28.8375,
3.596571,0.6051,0.1725,1.2943,-4.1244,-2.3715,1.8446,-92.85,-14.4188,-28.8375,
3.600929,1.0756,0.0706,2.4862,-4.1244,-2.3715,1.8446,-92.85,-14.4188,-28.8375,
3.613166,1.402,0.0616,3.8501,-4.1244,-2.3715,1.8446,-92.85,-14.4188,-28.8375,
3.616656,1.402,0.0616,3.8501,-4.1244,-2.3715,1.8446,-92.85,-14.4188,-28.8375,
3.618503,1.402,0.0616,3.8501,-4.1244,-2.3715,1.8446,-93.225,-13.575,-29.0063,
3.650694,1.573,0.2739,4.3424,-4.1244,-2.3715,1.8446,-93.225,-13.575,-29.0063,
3.652929,1.573,0.2739,4.3424,-3.6005,-2.6031,1.6884,-93.225,-13.575,-29.0063,
3.661751,1.2899,0.5267,3.7187,-3.6005,-2.6031,1.6884,-93.225,-13.575,-29.0063,
3.673648,1.2899,0.5267,3.7187,-3.6005,-2.6031,1.6884,-93.225,-13.575,-29.0063,
3.676328,0.9325,0.6813,2.8055,-3.6005,-2.6031,1.6884,-93.225,-13.575,-29.0063,
3.678549,0.9325,0.6813,2.8055,-3.6005,-2.6031,1.6884,-93.0563,-13.0875,-29.0438,
3.707947,0.9325,0.6813,2.8055,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.71102,0.7111,0.6427,2.131,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.726525,0.5797,0.4776,1.7062,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.73664,0.505,0.3467,1.3273,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.739202,0.505,0.3467,1.3273,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.753595,0.429,0.2841,0.9227,2.125,1.452,-0.0747,-93.0563,-13.0875,-29.0438,
3.756117,0.429,0.2841,0.9227,2.125,1.452,-0.0747,-92.5688,-13.8938,-29.55,
3.766276,0.429,0.2841,0.9227,4.1006,2.014,-1.0091,-92.5688,-13.8938,-29.55,
3.785495,0.3296,0.2558,0.5697,4.1006,2.014,-1.0091,-92.5688,-13.8938,-29.55,
3.7868,0.1786,0.2235,0.2367,4.1006,2.014,-1.0091,-92.5688,-13.8938,-29.55,
3.787688,0.1786,0.2235,0.2367,4.1006,2.014,-1.0091,-92.5688,-13.8938,-29.55,
3.807086,0.0193,0.2196,-0.0572,4.1006,2.014,-1.0091,-92.5688,-13.8938,-29.55,
3.816247,0.0193,0.2196,-0.0572,4.1006,2.014,-1.0091,-91.3875,-14.4563,-29.5688,
3.84041,-0.1102,0.2191,-0.2392,4.1006,2.014,-1.0091,-91.3875,-14.4563,-29.5688,
3.842383,-0.1581,0.2372,-0.3992,4.1006,2.014,-1.0091,-91.3875,-14.4563,-29.5688,
3.843854,-0.1581,0.2372,-0.3992,3.7301,1.7701,-1.2307,-91.3875,-14.4563,-29.5688,
3.845919,-0.1581,0.2372,-0.3992,3.7301,1.7701,-1.2307,-91.3875,-14.4563,-29.5688,
3.858948,-0.1942,0.2587,-0.5125,3.7301,1.7701,-1.2307,-91.3875,-14.4563,-29.5688,
3.874513,-0.1942,0.2587,-0.5125,3.7301,1.7701,-1.2307,-90.15,-14.325,-29.8125,
3.89759,-0.2631,0.2604,-0.5555,3.7301,1.7701,-1.2307,-90.15,-14.325,-29.8125,
3.900393,-0.3259,0.2436,-0.6371,3.7301,1.7701,-1.2307,-90.15,-14.325,-29.8125,
3.901841,-0.3259,0.2436,-0.6371,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.903369,-0.3259,0.2436,-0.6371,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.925402,-0.3537,0.2155,-0.6921,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.953152,-0.3689,0.1847,-0.738,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.955892,-0.3855,0.1361,-0.7243,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.957653,-0.3855,0.1361,-0.7243,1.552,1.1162,-0.7506,-90.15,-14.325,-29.8125,
3.958928,-0.3855,0.1361,-0.7243,1.552,1.1162,-0.7506,-88.9875,-13.5938,-30.7313,
3.971895,-0.3855,0.1361,-0.7243,-0.8419,-0.0502,-0.0615,-88.9875,-13.5938,-30.7313,
3.992889,-0.3523,0.0721,-0.6471,-0.8419,-0.0502,-0.0615,-88.9875,-13.5938,-30.7313,
3.994122,-0.3027,-0.0,-0.5455,-0.8419,-0.0502,-0.0615,-88.9875,-13.5938,-30.7313,
4.010685,-0.2951,-0.062,-0.4314,-0.8419,-0.0502,-0.0615,-88.9875,-13.5938,-30.7313,
4.011982,-0.2951,-0.062,-0.4314,-0.8419,-0.0502,-0.0615,-88.9875,-13.5938,-30.7313,
4.017537,-0.2951,-0.062,-0.4314,-0.8419,-0.0502,-0.0615,-88.1625,-12.45,-31.8563,
4.028712,-0.2951,-0.062,-0.4314,-3.1782,-1.4569,0.8543,-88.1625,-12.45,-31.8563,
4.033284,-0.2421,-0.0779,-0.3296,-3.1782,-1.4569,0.8543,-88.1625,-12.45,-31.8563,
4.058897,-0.0863,-0.0877,-0.0926,-3.1782,-1.4569,0.8543,-88.1625,-12.45,-31.8563,
4.067803,0.2719,-0.1397,0.8773,-3.1782,-1.4569,0.8543,-88.1625,-12.45,-31.8563,
4.069959,0.2719,-0.1397,0.8773,-3.1782,-1.4569,0.8543,-88.1625,-12.45,-31.8563,
4.075116,0.2719,-0.1397,0.8773,-3.1782,-1.4569,0.8543,-87.7313,-10.5188,-32.8313,
4.104876,0.7402,-0.0828,2.1017,-3.1782,-1.4569,0.8543,-87.7313,-10.5188,-32.8313,
4.106643,0.7402,-0.0828,2.1017,-5.3164,-3.1613,1.8365,-87.7313,-10.5188,-32.8313,
4.119651,1.2789,0.0774,3.2159,-5.3164,-3.1613,1.8365,-87.7313,-10.5188,-32.8313,
4.1233,1.6949,0.2961,3.845,-5.3164,-3.1613,1.8365,-87.7313,-10.5188,-32.8313,
4.124824,1.6949,0.2961,3.845,-5.3164,-3.1613,1.8365,-87.7313,-10.5188,-32.8313,
4.154714,1.647,0.5291,4.1401,-5.3164,-3.1613,1.8365,-87.7313,-10.5188,-32.8313,
4.156901,1.647,0.5291,4.1401,-5.3164,-3.1613,1.8365,-86.7,-7.5563,-32.775,
4.161109,1.647,0.5291,4.1401,-2.5361,-1.8985,1.5613,-86.7,-7.5563,-32.775,
4.172775,1.3224,0.7431,3.6903,-2.5361,-1.8985,1.5613,-86.7,-7.5563,-32.775,
4.180661,1.0573,0.7898,2.8231,-2.5361,-1.8985,1.5613,-86.7,-7.5563,-32.775,
4.185589,1.0573,0.7898,2.8231,-2.5361,-1.8985,1.5613,-86.7,-7.5563,-32.775,
4.21576,1.0573,0.7898,2.8231,-2.5361,-1.8985,1.5613,-85.35,-6.0,-32.8313,
4.217975,0.9105,0.6432,2.2993,-2.5361,-1.8985,1.5613,-85.35,-6.0,-32.8313,
4.255857,0.7764,0.4234,1.9595,-2.5361,-1.8985,1.5613,-85.35,-6.0,-32.8313,
4.258926,0.5059,0.2033,0.986,-2.5361,-1.8985,1.5613,-85.35,-6.0,-32.8313,
4.261084,0.5059,0.2033,0.986,2.3742,1.3355,-0.6225,-85.35,-6.0,-32.8313,
4.262349,0.5059,0.2033,0.986,2.3742,1.3355,-0.6225,-85.35,-6.0,-32.8313,
4.275758,0.3706,0.1681,0.5905,2.3742,1.3355,-0.6225,-85.35,-6.0,-32.8313,
4.278196,0.3706,0.1681,0.5905,2.3742,1.3355,-0.6225,-84.4875,-5.175,-33.075,
4.313133,0.3706,0.1681,0.5905,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.320514,0.3706,0.1681,0.5905,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.32471,0.1962,0.1322,0.2553,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.332961,0.0256,0.107,-0.0357,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.355577,-0.098,0.1165,-0.2206,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.359006,-0.2243,0.1241,-0.3127,4.1444,1.7739,-1.6475,-84.4875,-5.175,-33.075,
4.361081,-0.2243,0.1241,-0.3127,4.1444,1.7739,-1.6475,-84.225,-5.1,-33.2063,
4.374576,-0.2243,0.1241,-0.3127,4.1444,1.7739,-1.6475,-84.225,-5.1,-33.2063,
4.377058,-0.2956,0.1446,-0.3865,4.1444,1.7739,-1.6475,-84.225,-5.1,-33.2063,
4.390699,-0.2956,0.1446,-0.3865,2.8539,1.0982,-1.6276,-84.225,-5.1,-33.2063,
4.393796,-0.3283,0.1886,-0.4842,2.8539,1.0982,-1.6276,-84.225,-5.1,-33.2063,
4.415536,-0.3283,0.1886,-0.4842,2.8539,1.0982,-1.6276,-84.0563,-5.1375,-33.1313,
4.418853,-0.3664,0.2025,-0.5563,2.8539,1.0982,-1.6276,-84.0563,-5.1375,-33.1313,
4.427404,-0.4146,0.1883,-0.5685,2.8539,1.0982,-1.6276,-84.0563,-5.1375,-33.1313,
4.429443,-0.4146,0.1883,-0.5685,2.8539,1.0982,-1.6276,-84.0563,-5.1375,-33.1313,
4.445292,-0.4146,0.1883,-0.5685,0.5542,0.5359,-0.7796,-84.0563,-5.1375,-33.1313,
4.458598,-0.4659,0.1649,-0.5218,0.5542,0.5359,-0.7796,-84.0563,-5.1375,-33.1313,
4.47449,-0.4788,0.1454,-0.4637,0.5542,0.5359,-0.7796,-84.0563,-5.1375,-33.1313,
4.476273,-0.4788,0.1454,-0.4637,0.5542,0.5359,-0.7796,-84.2625,-5.25,-33.1875,
4.485272,-0.4305,0.1165,-0.4097,0.5542,0.5359,-0.7796,-84.2625,-5.25,-33.1875,
4.487408,-0.4305,0.1165,-0.4097,0.5542,0.5359,-0.7796,-84.2625,-5.25,-33.1875,
4.502787,-0.4305,0.1165,-0.4097,-1.6056,-0.617,0.3599,-84.2625,-5.25,-33.1875,
4.52622,-0.3679,0.0852,-0.4297,-1.6056,-0.617,0.3599,-84.2625,-5.25,-33.1875,
4.528972,-0.3694,0.0352,-0.3481,-1.6056,-0.617,0.3599,-84.2625,-5.25,-33.1875,
4.540562,-0.3694,0.0352,-0.3481,-1.6056,-0.617,0.3599,-84.2625,-5.25,-33.1875,
4.542682,-0.3733,0.0066,-0.1427,-1.6056,-0.617,0.3599,-84.2625,-5.25,-33.1875,
4.554469,-0.3733,0.0066,-0.1427,-1.6056,-0.617,0.3599,-84.7125,-5.0625,-33.1875,
4.57772,-0.2851,0.0486,0.3022,-1.6056,-0.617,0.3599,-84.7125,-5.0625,-33.1875,
4.579342,-0.2851,0.0486,0.3022,-3.8981,-1.5476,1.6664,-84.7125,-5.0625,-33.1875,
4.587562,0.3369,0.2335,0.8799,-3.8981,-1.5476,1.6664,-84.7125,-5.0625,-33.1875,
4.596455,0.8379,0.4869,1.7882,-3.8981,-1.5476,1.6664,-84.7125,-5.0625,-33.1875,
4.598395,0.8379,0.4869,1.7882,-3.8981,-1.5476,1.6664,-84.7125,-5.0625,-33.1875,
4.614988,0.8379,0.4869,1.7882,-3.8981,-1.5476,1.6664,-84.7125,-3.825,-33.3563,
4.636196,0.8528,0.5582,2.9665,-3.8981,-1.5476,1.6664,-84.7125,-3.825,-33.3563,
4.638031,0.8528,0.5582,2.9665,-3.8448,-2.9362,1.6739,-84.7125,-3.825,-33.3563,
4.640501,1.3197,0.7612,3.6522,-3.8448,-2.9362,1.6739,-84.7125,-3.825,-33.3563,
4.653782,1.5992,0.8932,3.9016,-3.8448,-2.9362,1.6739,-84.7125,-3.825,-33.3563,
4.656139,1.5992,0.8932,3.9016,-3.8448,-2.9362,1.6739,-84.7125,-3.825,-33.3563,
4.675041,1.3541,0.8817,3.7043,-3.8448,-2.9362,1.6739,-84.7125,-3.825,-33.3563,
4.676392,1.3541,0.8817,3.7043,-3.8448,-2.9362,1.6739,-84.6938,-3.45,-33.2063,
4.692846,1.0143,0.7896,3.0698,-3.8448,-2.9362,1.6739,-84.6938,-3.45,-33.2063,
4.710685,1.0143,0.7896,3.0698,-3.8448,-2.9362,1.6739,-84.6938,-3.45,-33.2063,
4.712381,0.8311,0.611,2.2756,-3.8448,-2.9362,1.6739,-84.6938,-3.45,-33.2063,
4.713672,0.8311,0.611,2.2756,0.4328,0.2385,0.2819,-84.6938,-3.45,-33.2063,
4.745113,0.7075,0.4006,1.701,0.4328,0.2385,0.2819,-84.6938,-3.45,-33.2063,
4.75701,0.5748,0.2187,1.2975,0.4328,0.2385,0.2819,-84.6938,-3.45,-33.2063,
4.758235,0.5748,0.2187,1.2975,0.4328,0.2385,0.2819,-85.0688,-4.2938,-33.6938,
4.768951,0.5748,0.2187,1.2975,3.6936,1.8164,-1.4625,-85.0688,-4.2938,-33.6938,
4.770812,0.5748,0.2187,1.2975,3.6936,1.8164,-1.4625,-85.0688,-4.2938,-33.6938,
4.771375,0.428,0.0762,0.9166,3.6936,1.8164,-1.4625,-85.0688,-4.2938,-33.6938,
4.794764,0.2636,-0.0103,0.5861,3.6936,1.8164,-1.4625,-85.0688,-4.2938,-33.6938,
4.816155,0.1009,-0.0589,0.3,3.6936,1.8164,-1.4625,-85.0688,-4.2938,-33.6938,
4.817456,0.1009,-0.0589,0.3,3.6936,1.8164,-1.4625,-84.9375,-5.8313,-33.9,
4.824834,0.1009,-0.0589,0.3,3.6936,1.8164,-1.4625,-84.9375,-5.8313,-33.9,
4.825539,-0.0371,-0.0611,0.0227,3.6936,1.8164,-1.4625,-84.9375,-5.8313,-33.9,
4.843881,-0.0371,-0.0611,0.0227,3.6799,2.3218,-1.5627,-84.9375,-5.8313,-33.9,
4.851641,-0.1243,-0.0327,-0.1581,3.6799,2.3218,-1.5627,-84.9375,-5.8313,-33.9,
4.876209,-0.1243,-0.0327,-0.1581,3.6799,2.3218,-1.5627,-84.0563,-6.4688,-34.0312,
4.879609,-0.1742,0.0142,-0.2802,3.6799,2.3218,-1.5627,-84.0563,-6.4688,-34.0312,
4.883176,-0.1944,0.0669,-0.3637,3.6799,2.3218,-1.5627,-84.0563,-6.4688,-34.0312,
4.887174,-0.1944,0.0669,-0.3637,3.6799,2.3218,-1.5627,-84.0563,-6.4688,-34.0312,
4.90179,-0.1944,0.0669,-0.3637,2.2765,1.5659,-0.8917,-84.0563,-6.4688,-34.0312,
4.905104,-0.2272,0.1077,-0.4138,2.2765,1.5659,-0.8917,-84.0563,-6.4688,-34.0312,
4.926763,-0.2885,0.138,-0.4278,2.2765,1.5659,-0.8917,-84.0563,-6.4688,-34.0312,
4.939579,-0.3349,0.1727,-0.4358,2.2765,1.5659,-0.8917,-84.0563,-6.4688,-34.0312,
4.942979,-0.3349,0.1727,-0.4358,2.2765,1.5659,-0.8917,-84.0563,-6.4688,-34.0312,
4.95726,-0.3349,0.1727,-0.4358,2.2765,1.5659,-0.8917,-83.1375,-6.2063,-34.7438,
4.975805,-0.3586,0.2218,-0.4803,2.2765,1.5659,-0.8917,-83.1375,-6.2063,-34.7438,
4.978171,-0.3586,0.2218,-0.4803,0.2802,0.8631,-0.1877,-83.1375,-6.2063,-34.7438,
4.994041,-0.3667,0.2624,-0.5186,0.2802,0.8631,-0.1877,-83.1375,-6.2063,-34.7438,
4.997354,-0.3667,0.2624,-0.5186,0.2802,0.8631,-0.1877,-83.1375,-6.2063,-34.7438,
4.999386,-0.3701,0.278,-0.5441,0.2802,0.8631,-0.1877,-83.1375,-6.2063,-34.7438,
5.0154,-0.3879,0.2445,-0.5301,0.2802,0.8631,-0.1877,-83.1375,-6.2063,-34.7438,
5.018113,-0.3879,0.2445,-0.5301,0.2802,0.8631,-0.1877,-82.0125,-5.5875,-35.55,
5.039469,-0.3879,0.2445,-0.5301,-1.6102,-0.1707,0.5408,-82.0125,-5.5875,-35.55,
5.055419,-0.3716,0.1769,-0.4722,-1.6102,-0.1707,0.5408,-82.0125,-5.5875,-35.55,
5.059252,-0.3112,0.1446,-0.4346,-1.6102,-0.1707,0.5408,-82.0125,-5.5875,-35.55,
5.061536,-0.3112,0.1446,-0.4346,-1.6102,-0.1707,0.5408,-82.0125,-5.5875,-35.55,
5.075836,-0.3112,0.1446,-0.4346,-1.6102,-0.1707,0.5408,-80.7188,-4.8,-36.6188,
5.080206,-0.1622,0.1561,-0.3659,-1.6102,-0.1707,0.5408,-80.7188,-4.8,-36.6188,
